TABLE CRVTime  124111-124154
#  cid 302
# channel,timeOffset
860,-3.068550
861,22.457700
862,-3.068550
863,22.457700
864,-2.893200
865,22.542800
866,-2.893200
867,22.542800
868,-2.893200
869,22.542800
870,-2.893200
871,22.542800
872,-2.893200
873,22.542800
874,-2.893200
875,22.542800
876,-2.893200
877,22.542800
878,-2.893200
879,22.542800
880,-2.893200
881,22.542800
882,-2.893200
883,22.542800
884,-2.893200
885,22.542800
886,-2.893200
887,22.542800
888,-2.893200
889,22.542800
890,-2.893200
891,22.542800
892,-2.893200
893,22.542800
894,-2.893200
895,22.542800
896,8.543300
897,21.248500
898,8.543300
899,21.248500
900,8.543300
901,21.248500
902,8.543300
903,21.248500
904,8.543300
905,21.248500
906,8.543300
907,21.248500
908,8.543300
909,21.248500
910,8.543300
911,21.248500
912,8.543300
913,21.248500
914,8.543300
915,21.248500
916,8.543300
917,21.248500
918,8.543300
919,21.248500
920,8.543300
921,21.248500
922,8.543300
923,21.248500
924,8.543300
925,21.248500
926,8.543300
927,21.248500
928,9.180000
929,21.519400
930,9.180000
931,21.519400
932,9.180000
933,21.519400
934,9.180000
935,21.519400
936,9.180000
937,21.519400
938,9.180000
939,21.519400
940,9.180000
941,21.519400
942,9.180000
943,21.519400
944,9.180000
945,21.519400
946,9.180000
947,21.519400
948,9.180000
949,21.519400
950,9.180000
951,21.519400
952,9.180000
953,21.519400
954,9.180000
955,21.519400
956,9.180000
957,21.519400
958,9.180000
959,21.519400
960,10.598000
961,22.513300
962,10.598000
963,22.513300
964,10.598000
965,22.513300
966,10.598000
967,22.513300
968,10.598000
969,22.513300
970,10.598000
971,22.513300
972,10.598000
973,22.513300
974,10.598000
975,22.513300
976,10.598000
977,22.513300
978,10.598000
979,22.513300
980,10.598000
981,22.513300
982,10.598000
983,22.513300
984,10.598000
985,22.513300
986,10.598000
987,22.513300
988,10.598000
989,22.513300
990,10.598000
991,22.513300
992,10.160300
993,23.060400
994,10.160300
995,23.060400
996,10.160300
997,23.060400
998,10.160300
999,23.060400
1000,10.160300
1001,23.060400
1002,10.160300
1003,23.060400
1004,10.160300
1005,23.060400
1006,10.160300
1007,23.060400
1008,10.160300
1009,23.060400
1010,10.160300
1011,23.060400
1012,10.160300
1013,23.060400
1014,10.160300
1015,23.060400
1016,10.160300
1017,23.060400
1018,10.160300
1019,23.060400
1020,10.160300
1021,23.060400
1022,10.160300
1023,23.060400
1024,0.000000
1025,35.344000
1026,0.000000
1027,35.344000
1028,0.000000
1029,35.344000
1030,0.000000
1031,35.344000
1032,0.000000
1033,35.344000
1034,0.000000
1035,35.344000
1036,0.000000
1037,35.344000
1038,0.000000
1039,35.344000
1040,0.000000
1041,35.344000
1042,0.000000
1043,35.344000
1044,0.000000
1045,35.344000
1046,0.000000
1047,35.344000
1048,0.000000
1049,35.344000
1050,0.000000
1051,35.344000
1052,0.000000
1053,35.344000
1054,0.000000
1055,35.344000
1056,0.000000
1057,36.742420
1058,0.000000
1059,36.742420
1060,0.000000
1061,36.742420
1062,0.000000
1063,36.742420
1064,0.000000
1065,36.742420
1066,0.000000
1067,36.742420
1068,0.000000
1069,36.742420
1070,0.000000
1071,36.742420
1072,0.000000
1073,36.742420
1074,0.000000
1075,36.742420
1076,0.000000
1077,36.742420
1078,0.000000
1079,36.742420
1080,0.000000
1081,36.742420
1082,0.000000
1083,36.742420
1084,0.000000
1085,36.742420
1086,0.000000
1087,36.742420
1088,0.000000
1089,36.905050
1090,0.000000
1091,36.905050
1092,0.000000
1093,36.905050
1094,0.000000
1095,36.905050
1096,0.000000
1097,36.905050
1098,0.000000
1099,36.905050
1100,0.000000
1101,36.905050
1102,0.000000
1103,36.905050
1104,0.000000
1105,36.905050
1106,0.000000
1107,36.905050
1108,0.000000
1109,36.905050
1110,0.000000
1111,36.905050
1112,0.000000
1113,36.905050
1114,0.000000
1115,36.905050
1116,0.000000
1117,36.905050
1118,0.000000
1119,36.905050
1120,0.000000
1121,37.505850
1122,0.000000
1123,37.505850
1124,0.000000
1125,37.505850
1126,0.000000
1127,37.505850
1128,0.000000
1129,37.505850
1130,0.000000
1131,37.505850
1132,0.000000
1133,37.505850
1134,0.000000
1135,37.505850
1136,0.000000
1137,37.505850
1138,0.000000
1139,37.505850
1140,0.000000
1141,37.505850
1142,0.000000
1143,37.505850
1144,0.000000
1145,37.505850
1146,0.000000
1147,37.505850
1148,0.000000
1149,37.505850
1150,0.000000
1151,37.505850
1152,0.000000
1153,35.424780
1154,0.000000
1155,35.424780
1156,0.000000
1157,35.424780
1158,0.000000
1159,35.424780
1160,0.000000
1161,35.424780
1162,0.000000
1163,35.424780
1164,0.000000
1165,35.424780
1166,0.000000
1167,35.424780
1168,0.000000
1169,35.424780
1170,0.000000
1171,35.424780
1172,0.000000
1173,35.424780
1174,0.000000
1175,35.424780
1176,0.000000
1177,35.424780
1178,0.000000
1179,35.424780
1180,0.000000
1181,35.424780
1182,0.000000
1183,35.424780
1184,0.000000
1185,35.531150
1186,0.000000
1187,35.531150
1188,0.000000
1189,35.531150
1190,0.000000
1191,35.531150
1192,0.000000
1193,35.531150
1194,0.000000
1195,35.531150
1196,0.000000
1197,35.531150
1198,0.000000
1199,35.531150
1200,0.000000
1201,35.531150
1202,0.000000
1203,35.531150
