TABLE CRVTime  123660-123660
#  123660 cid 303
# channel,timeOffset
 1283,  23.279
 1284,   0.000
 1285,  23.279
 1286,   0.000
 1287,  23.279
 1288,   0.000
 1289,  23.279
 1290,   0.000
 1291,  23.279
 1292,   0.000
 1293,  23.279
 1294,   0.000
 1295,  23.279
 1296,   0.000
 1297,  23.279
 1298,   0.000
 1299,  23.279
 1300,   0.000
 1301,  23.279
 1302,   0.000
 1303,  23.279
 1304,   0.000
 1305,  23.279
 1306,   0.000
 1307,  23.279
 1308,   0.000
 1309,  23.279
 1310,   0.000
 1311,  23.279
 1312,   0.000
 1313,  22.524
 1314,   0.000
 1315,  22.524
 1316,   0.000
 1317,  22.524
 1318,   0.000
 1319,  22.524
 1320,   0.000
 1321,  22.524
 1322,   0.000
 1323,  22.524
 1324,   0.000
 1325,  22.524
 1326,   0.000
 1327,  22.524
 1328,   0.000
 1329,  22.524
 1330,   0.000
 1331,  22.524
 1332,   0.000
 1333,  22.524
 1334,   0.000
 1335,  22.524
 1336,   0.000
 1337,  22.524
 1338,   0.000
 1339,  22.524
 1340,   0.000
 1341,  22.524
 1342,   0.000
 1343,  22.524
 1344,   0.000
 1345,  23.829
 1346,   0.000
 1347,  23.829
 1348,   0.000
 1349,  23.829
 1350,   0.000
 1351,  23.829
 1352,   0.000
 1353,  23.829
 1354,   0.000
 1355,  23.829
 1356,   0.000
 1357,  23.829
 1358,   0.000
 1359,  23.829
 1360,   0.000
 1361,  23.829
 1362,   0.000
 1363,  23.829
 1364,   0.000
 1365,  23.829
 1366,   0.000
 1367,  23.829
 1368,   0.000
 1369,  23.829
 1370,   0.000
 1371,  23.829
 1372,   0.000
 1373,  23.829
 1374,   0.000
 1375,  23.829
 1376,   0.000
 1377,  23.325
 1378,   0.000
 1379,  23.325
 1380,   0.000
 1381,  23.325
 1382,   0.000
 1383,  23.325
 1384,   0.000
 1385,  23.325
 1386,   0.000
 1387,  23.325
 1388,   0.000
 1389,  23.325
 1390,   0.000
